Date,S-1 FO,S-1 FR,R-33 FR,S-32 FR,Year
1983-02-07,0.0367104591836734,20.226544642857164,20.07309183673471,0.1557895408163267,1983
1983-02-14,0.0784821428571428,5.657113520408167,5.56160459183674,0.0955089285714285,1983
1983-02-28,0.0014987244897959,15.897498724489806,15.808225765306137,0.0907716836734694,1983
1983-03-07,0.0,2.9736951530612257,2.9736951530612257,0.0,1983
1983-03-21,0.3517385204081633,33.72927295918371,33.22179081632656,0.5073571428571447,1983
1983-04-04,0.0486811224489796,10.274396683673473,10.1595573979592,0.1163380102040816,1983
1983-04-25,0.1006071428571427,33.86565433673472,33.62926020408164,0.2360459183673468,1983
1983-05-09,0.0499145408163265,7.094987244897962,7.033603316326534,0.0616428571428571,1983
1983-05-16,0.3660446428571431,19.84065306122452,19.42252678571432,0.4181262755102047,1983
1983-05-23,0.2329987244897959,20.495279336734708,20.14425765306124,0.347792091836735,1983
1983-05-30,0.0032283163265306,1.4776556122448985,1.4730535714285715,0.0032283163265306,1983
1983-06-06,0.0636734693877552,3.819723214285722,3.745661989795925,0.0724285714285715,1983
1983-06-13,0.0728749999999999,4.6266874999999965,4.534872448979589,0.0920382653061222,1983
1983-06-27,0.1485153061224486,12.095866071428558,11.868321428571424,0.1904540816326526,1983
1983-09-05,0.0,26.44676403061226,26.44676403061226,0.0,1983
1983-09-19,0.2831262755102038,38.36595918367348,37.95877295918366,0.4065165816326529,1983
1983-09-26,0.1101887755102038,11.13695280612244,10.958911989795912,0.1475956632653057,1983
1983-10-03,0.0031938775510203,2.4795114795918383,2.4748188775510216,0.0031938775510203,1983
1983-10-10,0.0015969387755101,1.4100114795918377,1.3451020408163268,0.0015969387755101,1983
1983-10-17,0.0,0.517136479591837,0.517136479591837,0.0,1983
1983-10-24,0.0,0.2997130102040817,0.2997130102040817,0.0,1983
1983-10-31,0.0,0.2867678571428572,0.2867678571428572,0.0,1983
1983-11-07,0.0074936224489795,0.3439834183673471,0.3335191326530617,0.0074936224489795,1983
1983-11-14,0.0,0.4095408163265309,0.4041989795918371,0.0016326530612244,1983
1983-11-21,0.0,0.1101007653061224,0.1101007653061224,0.0,1983
1983-11-28,0.0,0.0989948979591836,0.0989948979591836,0.0,1983
1983-12-05,0.0,0.0635765306122449,0.0635765306122449,0.0,1983
1983-12-12,0.0028724489795918,0.1735063775510206,0.1691352040816328,0.0028724489795918,1983
1983-12-19,0.0,0.0999349489795918,0.0983022959183674,0.0,1983
1983-12-26,0.061905612244898,4.66164413265306,4.57849744897959,0.0877142857142857,1983
1984-01-02,0.0,0.1736951530612245,0.1736951530612245,0.0,1984
1984-01-09,0.0255510204081632,1.5234502551020417,1.4951517857142866,0.0343647959183673,1984
1984-01-16,0.222809948979592,7.166752551020413,6.949937500000005,0.2168150510204085,1984
1984-02-06,0.0368966836734695,10.649775510204092,10.60170918367348,0.0483252551020409,1984
1984-02-27,0.2592168367346941,11.48910204081634,11.219170918367364,0.2706007653061226,1984
1984-03-12,0.0879693877551017,48.21969897959186,47.72340306122455,0.4962959183673473,1984
1984-03-19,0.1249783163265307,6.521364795918367,6.386698979591843,0.1361645408163266,1984
1984-04-02,0.1176709183673472,43.59797704081635,43.167346938775545,0.4315573979591843,1984
1984-04-16,0.0734591836734693,26.25894897959184,26.02120025510205,0.2363750000000002,1984
1984-04-23,0.3731224489795922,19.3781543367347,18.971325255102062,0.4092551020408167,1984
1984-05-07,0.160862244897959,12.75721301020407,12.540966836734691,0.2146492346938772,1984
1984-05-14,0.0,1.9738329081632653,1.9738329081632653,0.0,1984
1984-05-21,0.0119897959183673,1.0339515306122455,1.0234604591836742,0.0104910714285714,1984
1984-05-28,0.0889375000000001,7.28761479591836,7.160244897959182,0.1273698979591837,1984
1984-06-04,0.0016326530612244,0.686154336734694,0.686154336734694,0.0016326530612244,1984
1984-06-11,0.1970420918367346,8.782503826530615,8.565015306122447,0.2158915816326531,1984
1984-07-02,0.0,4.424390306122453,4.404576530612249,0.0198137755102041,1984
1984-09-17,0.0339005102040817,19.632709183673484,19.589977040816336,0.0410994897959184,1984
1984-10-08,0.2698826530612235,20.28539030612244,19.939369897959185,0.3444234693877551,1984
1984-10-15,0.1369489795918367,13.588570153061228,13.39588137755102,0.1936160714285714,1984
1984-10-22,0.0315267857142856,4.660688775510205,4.619045918367348,0.0401441326530612,1984
1984-10-29,0.0,2.4010739795918377,2.399441326530613,0.0016326530612244,1984
1984-11-05,0.0,1.1743392857142858,1.1685854591836742,0.0,1984
1984-11-12,0.0,1.3104451530612249,1.3104451530612249,0.0,1984
1984-11-19,0.0,0.9037385204081636,0.9037385204081636,0.0,1984
1984-11-26,0.0,0.6763073979591837,0.6763073979591837,0.0,1984
1984-12-03,0.0,0.6560880102040817,0.6560880102040817,0.0,1984
1984-12-10,0.0,0.4050357142857143,0.4050357142857143,0.0,1984
1984-12-17,0.0014987244897959,0.4175956632653061,0.4160969387755102,0.0014987244897959,1984
1984-12-24,0.0016326530612244,0.3204936224489797,0.3188609693877552,0.0016326530612244,1984
1984-12-31,0.0,0.251234693877551,0.251234693877551,0.0,1984
1985-01-07,0.0,0.1899795918367347,0.1899795918367347,0.0,1985
1985-01-14,0.2067436224489791,13.2572295918367,12.99115178571428,0.2660778061224489,1985
1985-02-04,0.4107295918367339,36.04241581632649,35.443332908163235,0.5977091836734685,1985
1985-02-11,0.0,4.019125000000002,4.017492346938776,0.0016326530612244,1985
1985-02-25,0.0063877551020408,43.97378826530616,43.58135969387759,0.3933558673469395,1985
1985-03-04,0.1431275510204085,6.151914540816333,6.008911989795926,0.1416288265306124,1985
1985-03-18,0.3777653061224499,39.92626275510212,39.37057270408168,0.5554668367346947,1985
1985-03-25,0.0031938775510204,5.541299744897965,5.497363520408167,0.0409298469387755,1985
1985-04-01,0.4303456632653064,14.19516071428574,13.77370918367349,0.4205242346938786,1985
1985-04-29,0.0048979591836734,6.181732142857145,6.174533163265312,0.0058252551020408,1985
1985-05-06,0.0634655612244896,5.3886887755101975,5.304909438775505,0.0821823979591835,1985
1985-05-13,0.0582283163265306,3.687963010204086,3.619414540816329,0.0670497448979593,1985
1985-05-20,0.0765331632653062,4.355561224489802,4.189784438775511,0.0841250000000001,1985
1985-05-27,0.0511721938775511,7.0536020408163305,6.9551033163265314,0.0994260204081631,1985
1985-06-03,0.0,0.5537142857142862,0.5523405612244902,0.0,1985
1985-06-10,0.0,0.3817423469387755,0.3817423469387755,0.0,1985
1985-07-01,0.1353852040816327,16.77497576530615,16.436709183673475,0.2496798469387756,1985
1985-07-08,0.0085267857142857,1.1581377551020415,1.1297066326530625,0.0113992346938775,1985
1985-07-22,0.0488354591836733,14.570955357142868,14.433711734693889,0.1402142857142857,1985
1985-08-12,0.2954961734693879,34.82497448979594,34.47564540816329,0.3507028061224491,1985
1985-08-26,0.0030063775510204,74.1233341836735,74.06199872448987,0.0601492346938776,1985
1985-09-02,0.0,5.829895408163268,5.829895408163268,0.0,1985
1985-09-09,0.0,2.6105076530612257,2.6105076530612257,0.0,1985
1985-09-16,0.0041211734693877,1.648001275510205,1.6423813775510212,0.0056198979591836,1985
1985-09-23,0.0373380102040817,3.119544642857144,3.073831632653067,0.0455790816326531,1985
1985-09-30,0.0,1.034966836734694,1.034966836734694,0.0,1985
1985-10-07,0.0464604591836735,2.1704693877551047,2.125507653061228,0.0449617346938776,1985
1985-10-14,0.1367614795918367,9.701082908163272,9.51467219387756,0.1861875000000001,1985
1985-10-21,0.0,0.9492117346938788,0.9459464285714294,0.0032653061224489,1985
1985-10-28,0.0,0.3719604591836735,0.3719604591836735,0.0,1985
1985-11-04,0.021327806122449,1.9678443877551024,1.935080357142857,0.0302397959183674,1985
1985-11-11,0.0,0.2977691326530612,0.2968418367346939,0.0,1985
1985-11-18,0.0,0.1530663265306122,0.1530663265306122,0.0,1985
1985-11-25,0.0,0.1615841836734694,0.1615841836734694,0.0,1985
1985-12-02,0.0,0.1069642857142857,0.1069642857142857,0.0,1985
1985-12-09,0.0,0.0984400510204082,0.0984400510204082,0.0,1985
1985-12-16,0.0,0.0732015306122449,0.0732015306122449,0.0,1985
1985-12-23,0.0025599489795918,0.1710905612244901,0.1685306122448982,0.0025599489795918,1985
1985-12-30,0.2133737244897958,14.389155612244886,14.10407653061223,0.2850790816326529,1985
1986-01-06,0.1858022959183682,17.369392857142866,17.091465561224503,0.2765892857142859,1986
1986-01-13,0.0569948979591837,3.781377551020412,3.715961734693881,0.0654158163265307,1986
1986-01-20,0.2834323979591834,18.097493622448987,17.732614795918376,0.3649145408163266,1986
1986-02-10,0.1189374999999999,34.10452806122452,33.73448469387759,0.3686696428571429,1986
1986-02-17,0.0027474489795918,2.2513150510204087,2.2469706632653064,0.004344387755102,1986
1986-03-10,0.0231823979591837,9.491088010204091,9.439179846938782,0.0532818877551021,1986
1986-03-17,0.0,2.221052295918367,2.221052295918367,0.0,1986
1986-03-24,0.0096160714285714,1.548863520408163,1.5360535714285706,0.0114362244897959,1986
1986-03-31,0.1545599489795914,9.220075255102032,9.025373724489794,0.1960752551020406,1986
1986-04-14,0.0,14.364987244897966,14.364987244897966,0.0,1986
1986-05-05,0.0766530612244896,8.200401785714284,8.098798469387756,0.0990433673469387,1986
1986-05-12,0.0569438775510204,5.71155994897959,5.631295918367343,0.0788545918367346,1986
1986-05-19,0.0048979591836734,1.4573979591836743,1.4515727040816342,0.0058252551020408,1986
1986-05-26,0.0,0.9149859693877556,0.9133890306122452,0.0,1986
1986-06-02,0.0,0.6035433673469389,0.6026160714285717,0.0,1986
1986-06-09,0.0,0.5194783163265307,0.5194783163265307,0.0,1986
1986-06-30,0.0511020408163264,8.852031887755103,8.750517857142864,0.1015140306122448,1986
1986-07-21,0.0255204081632653,12.815039540816333,12.70847193877552,0.1033737244897959,1986
1986-07-28,0.0,2.0052117346938783,2.0052117346938783,0.0,1986
1986-08-04,0.4614056122448985,34.81770025510201,34.172408163265295,0.6443647959183672,1986
1986-09-08,0.0,8.200454081632657,8.200454081632657,0.0,1986
1986-09-15,0.0,2.91682780612245,2.844423469387756,0.0,1986
1986-09-22,0.0331122448979592,3.4009846938775525,3.3660522959183683,0.0344859693877552,1986
1986-09-29,0.0358112244897959,3.769102040816333,3.716691326530616,0.0522857142857143,1986
1986-10-06,0.0,0.9482397959183676,0.9482397959183676,0.0,1986
1986-10-20,0.0,56.5575471938776,56.06078698979594,0.4990612244897973,1986
1986-10-27,0.0,1.5413711734693882,1.5413711734693882,0.0,1986
1986-11-03,0.0,0.5585255102040817,0.5585255102040817,0.0,1986
1986-11-10,0.0,0.2963469387755104,0.2963469387755104,0.0,1986
1986-11-17,0.0,0.1685063775510204,0.1685063775510204,0.0,1986
1986-11-24,0.0,0.1769681122448979,0.1618571428571428,0.0,1986
1986-12-01,0.0,0.0896875,0.0622729591836735,0.0,1986
1986-12-08,0.0,0.0993099489795918,0.0919604591836734,0.0,1986
1986-12-15,0.0,0.0455267857142857,0.0455267857142857,0.0,1986
1986-12-22,0.0023010204081632,0.2207742346938775,0.2184732142857141,0.0023010204081632,1986
1986-12-29,0.0,0.0365191326530612,0.0365191326530612,0.0,1986
1987-01-05,0.039923469387755,2.6360841836734705,2.5868022959183627,0.0508788265306121,1987
1987-01-12,0.0224808673469388,0.9228852040816342,0.901903061224491,0.0209821428571428,1987
1987-01-19,0.3511594387755098,21.65199489795919,21.19979336734695,0.4507028061224487,1987
1987-02-09,0.0,9.629047193877556,9.554948979591847,0.0740982142857144,1987
1987-02-16,0.0,0.6195650510204086,0.6195650510204086,0.0,1987
1987-02-23,0.0790076530612246,4.955767857142867,4.855298469387759,0.1009158163265308,1987
1987-03-02,0.0,0.980894132653062,0.974363520408164,0.0074579081632653,1987
1987-03-16,0.2302040816326534,36.90033673469393,36.5349272959184,0.3686390306122454,1987
1987-04-20,0.4694043367346946,39.61444515306129,38.97566326530615,0.6394515306122459,1987
1987-04-27,0.0046020408163265,5.5286913265306135,5.522492346938777,0.0061989795918367,1987
1987-05-04,0.3786823979591837,25.04202423469389,24.560977040816333,0.4810471938775512,1987
1987-05-11,0.2587908163265301,20.395577806122407,20.03525382653059,0.3594323979591833,1987
1987-05-18,0.0062691326530612,2.2903507653061235,2.278809948979594,0.0076428571428571,1987
1987-05-25,0.1170867346938776,7.165987244897965,7.022886479591851,0.140576530612245,1987
1987-06-01,0.0091326530612245,1.2832512755102046,1.2727448979591849,0.0105063775510204,1987
1987-06-22,0.1109056122448979,13.925019132653077,13.81711096938777,0.1079081632653061,1987
1987-07-06,0.0,3.7097474489795945,3.703216836734697,0.0074579081632653,1987
1987-07-13,0.0,1.5587015306122456,1.5587015306122456,0.0,1987
1987-07-20,0.0,0.9138903061224494,0.9138903061224494,0.0,1987
1987-08-03,0.0065306122448979,24.964246173469423,24.788331632653087,0.1729081632653061,1987
1987-08-17,0.0910344387755101,33.8475255102041,33.47751147959186,0.3713877551020413,1987
1987-09-07,0.2775229591836739,17.14547321428574,16.83493367346941,0.309478316326531,1987
1987-09-14,0.0095816326530612,8.241913265306128,8.169919642857149,0.0735905612244898,1987
1987-09-21,0.0351326530612244,2.986501275510204,2.9378890306122423,0.0444910714285712,1987
1987-09-28,0.0123163265306122,0.9862959183673472,0.9712321428571437,0.0150637755102041,1987
1987-10-05,0.0029706632653061,0.2797410714285716,0.2640229591836736,0.0029706632653061,1987
1987-10-12,0.0449617346938776,1.595636479591839,1.533576530612249,0.0434630102040817,1987
1987-10-19,0.0506122448979593,4.559656887755106,4.484668367346947,0.074061224489796,1987
1987-10-26,0.0,0.0946989795918368,0.0946989795918368,0.0,1987
1987-11-02,0.0,0.0582538265306122,0.0582538265306122,0.0,1987
1987-11-09,0.0,0.0395535714285714,0.0395535714285714,0.0,1987
1987-11-16,0.0152882653061224,1.0839183673469388,1.0633941326530625,0.022156887755102,1987
1987-11-23,0.0,0.0529260204081632,0.0529260204081632,0.0,1987
1987-11-30,0.0,0.0203201530612245,0.0203201530612245,0.0,1987
1987-12-07,0.0,0.0191084183673469,0.0191084183673469,0.0,1987
1987-12-14,0.0,0.0138979591836734,0.0138979591836734,0.0,1987
1987-12-21,0.0029706632653061,0.2275688775510203,0.2230012755102037,0.0029706632653061,1987
1987-12-28,0.0,0.0125599489795918,0.0125599489795918,0.0,1987
1988-01-04,0.0,0.0069043367346938,0.0069043367346938,0.0,1988
1988-01-11,0.1348852040816329,4.266975765306131,4.1350880102040914,0.1318877551020409,1988
1988-02-01,0.1686109693877553,14.855585459183676,14.617061224489795,0.2360982142857143,1988
1988-02-08,0.0669387755102041,5.367589285714296,5.278906887755111,0.0857117346938777,1988
1988-02-22,0.0990089285714286,11.198801020408167,11.058167091836731,0.1382971938775511,1988
1988-03-28,0.3010076530612248,82.88924872448982,81.98727295918376,0.9049464285714294,1988
1988-04-04,0.0,6.414619897959186,6.414619897959186,0.0,1988
1988-04-11,0.2145140306122462,20.29848469387756,19.978812500000004,0.319002551020409,1988
1988-04-18,0.0009272959183673,2.497942602040818,2.496568877551021,0.0009272959183673,1988
1988-05-02,0.2430956632653057,16.76192346938776,16.45455612244898,0.3073673469387752,1988
1988-05-16,0.0047908163265306,9.06724362244899,8.995625000000006,0.0700216836734695,1988
1988-05-23,0.0369885204081633,3.549760204081637,3.499223214285718,0.0491632653061226,1988
1988-05-30,0.0015969387755101,0.8225267857142862,0.8195561224489797,0.0015969387755101,1988
1988-06-06,0.0013737244897959,0.496248724489796,0.49315306122449,0.0013737244897959,1988
1988-06-13,0.1596798469387757,9.069594387755116,8.877424744897963,0.1906709183673472,1988
1988-06-20,0.0527244897959183,5.419142857142858,5.334133928571431,0.0851339285714286,1988
1988-06-27,0.0,1.3866262755102046,1.3775357142857163,0.0090905612244898,1988
1988-07-04,0.0989158163265307,3.3475892857142897,3.250743622448985,0.0959183673469391,1988
1988-07-11,0.0373737244897959,6.359982142857148,6.27600510204082,0.0839770408163266,1988
1988-08-29,0.0,89.49034183673477,89.00122193877553,0.1214081632653063,1988
1988-09-12,0.0137372448979591,31.34335841836736,31.26631632653064,0.0802716836734694,1988
1988-09-19,0.2592882653061221,21.129358418367342,20.792332908163235,0.3354285714285706,1988
1988-09-26,0.0899617346938775,10.841650510204092,10.724577806122456,0.1170727040816327,1988
1988-10-03,0.1140739795918368,6.996452806122458,6.868693877551026,0.1277589285714286,1988
1988-10-17,0.0233877551020408,5.710095663265306,5.67549362244898,0.0313724489795918,1988
1988-10-24,0.0,2.137947704081633,2.137947704081633,0.0,1988
1988-10-31,0.0,1.225022959183674,1.225022959183674,0.0,1988
1988-11-07,0.0,0.8900357142857146,0.8900357142857146,0.0,1988
1988-11-14,0.0,0.7778801020408165,0.7778801020408165,0.0,1988
1988-11-21,0.0,0.4953367346938777,0.4953367346938777,0.0,1988
1988-11-28,0.0,0.5089553571428571,0.5089553571428571,0.0,1988
1988-12-05,0.0,0.3155089285714286,0.3155089285714286,0.0,1988
1988-12-12,0.0,0.3123533163265307,0.3123533163265307,0.0,1988
1988-12-19,0.0029706632653061,0.3308533163265307,0.3278826530612247,0.0029706632653061,1988
1988-12-26,0.0,0.2188635204081633,0.2188635204081633,0.0,1988
1989-01-16,0.0015969387755101,12.12886352040817,12.060626275510222,0.0668635204081634,1989
1989-01-30,0.3504336734693874,28.927531887755105,28.427869897959145,0.4978061224489792,1989
1989-02-06,0.0266505102040816,4.193553571428572,4.140344387755103,0.0380880102040816,1989
1989-03-20,0.0,4.818076530612246,4.818076530612246,0.0,1989
1989-03-27,0.0,2.7280382653061226,2.7280382653061226,0.0,1989
1989-04-17,0.0014987244897959,14.71706250000001,14.699237244897969,0.0178252551020408,1989
1989-04-24,0.0048979591836734,1.6572691326530624,1.651443877551021,0.0058252551020408,1989
1989-05-01,0.0706135204081632,4.465655612244903,4.3771823979591895,0.0871977040816327,1989
1989-05-15,0.0031938775510203,12.923761479591846,12.810107142857152,0.1164017857142858,1989
1989-05-22,0.0483214285714285,4.129908163265304,4.057598214285713,0.0679655612244898,1989
1989-05-29,0.0,0.3330969387755103,0.3330969387755103,0.0,1989
1989-06-05,0.0,0.1895153061224491,0.1895153061224491,0.0,1989
1989-06-12,0.1064094387755103,3.547964285714288,3.443053571428578,0.1049107142857142,1989
1989-07-10,0.0478354591836734,3.38523086734694,3.332025510204083,0.0537767857142857,1989
1989-07-24,0.2354719387755102,90.87387372448984,90.07553443877558,0.7983392857142866,1989
1989-08-21,0.0,32.685839285714295,32.685839285714295,0.0,1989
1989-08-28,0.0,11.232339285714293,11.232339285714293,0.0,1989
1989-09-18,0.0,26.627237244897973,26.62141198979594,0.0048979591836734,1989
1989-09-25,0.0,7.539937500000002,7.539937500000002,0.0,1989
1989-10-02,0.0018545918367347,4.122561224489798,4.1184056122449,0.0032283163265306,1989
1989-10-09,0.1034757653061222,8.534659438775494,8.395604591836722,0.1374579081632651,1989
1989-10-16,0.1425918367346937,10.73166454081632,10.540112244897944,0.1915522959183672,1989
1989-10-23,0.0,1.2743252551020412,1.2743252551020412,0.0,1989
1989-10-30,0.0027474489795918,0.881213010204082,0.8783405612244906,0.0042461734693877,1989
1989-11-06,0.0016326530612244,0.6113507653061229,0.6097181122448984,0.0016326530612244,1989
1989-11-13,0.0,0.5654005102040817,0.5409311224489797,0.0,1989
1989-11-20,0.0,0.2960905612244899,0.2106798469387756,0.0,1989
1989-11-27,0.0,0.3037461734693878,0.3000369897959183,0.0,1989
1989-12-04,0.0,0.1402512755102041,0.1402512755102041,0.0,1989
1989-12-11,0.0,0.093219387755102,0.093219387755102,0.0,1989
1989-12-18,0.0,0.1099515306122449,0.1099515306122449,0.0,1989
1989-12-25,0.1533061224489794,9.967548469387728,9.768762755102026,0.2003826530612239,1989
1990-01-01,0.3447066326530615,11.720390306122455,11.38317729591838,0.3387117346938778,1990
1990-01-08,0.0027474489795918,14.955257653061231,14.834725765306132,0.1209783163265307,1990
1990-01-15,0.007984693877551,1.5984285714285715,1.589070153061224,0.0093584183673469,1990
1990-02-05,0.2464961734693873,23.864102040816327,23.496446428571385,0.3669515306122446,1990
1990-02-12,0.0,0.9951275510204092,0.9951275510204092,0.0,1990
1990-03-12,0.2143010204081636,27.23747066326532,26.962845663265323,0.2746250000000003,1990
1990-03-19,0.097173469387755,13.382928571428582,13.24541454081633,0.1384413265306123,1990
1990-03-26,0.0127755102040815,5.054145408163268,5.030977040816329,0.0208673469387754,1990
1990-04-02,0.1038048469387756,5.577438775510209,5.472831632653068,0.1036798469387757,1990
1990-04-09,0.1027372448979592,10.79181377551022,10.627182397959192,0.1631326530612245,1990
1990-04-23,0.1761364795918372,29.534929846938773,29.272761479591857,0.2635420918367354,1990
1990-04-30,0.0,2.278000000000001,2.2763673469387764,0.0016326530612244,1990
1990-05-07,0.0013737244897959,1.010538265306123,0.952533163265306,0.0013737244897959,1990
1990-05-21,0.1128125,19.66182908163267,19.406535714285724,0.2568903061224494,1990
1990-05-28,0.0,1.7097551020408166,1.7097551020408166,0.0,1990
1990-06-04,0.0,0.8292602040816331,0.8292602040816331,0.0,1990
1990-06-18,0.0,11.954036989795917,11.881312500000018,0.0743571428571429,1990
1990-06-25,0.0987040816326531,8.151982142857147,8.029173469387763,0.1228086734693879,1990
1990-07-02,0.083265306122449,6.632802295918374,6.522005102040823,0.1094234693877552,1990
1990-07-30,0.0,16.026216836734708,16.02458418367348,0.0016326530612244,1990
